img,Bmean,Gmean,Rmean,Bstd,Gstd,Rstd,crc,ira,irb,irc,ird,c_bb,c_bg,c_br,c_gg,c_gr,c_rr,adhocb1,adhocg1,adhocr1,adhocb2,adhocg2,adhocr2
ISIC_0028000.jpg,106.847,122.3547,220.0517,14.5876,12.5773,8.6018,0.32919202075247844,0.04277356861992903,4.700991629169584,1.955724788740864,55.74720024284943,831.4969301774754,969.8255455140361,813.3385518400733,1177.0533022856926,1014.4095457260361,954.0440732627787,0.5250419382347987,0.43592522212143353,0.7237370500336842,0.5733635023558421,0.5743960945014267,0.8158102324212123
ISIC_0028570.jpg,131.9172,138.1543,206.853,16.7702,14.9926,14.483,0.32902240587695136,0.05783892735080186,4.879927155643923,1.3376404527425132,29.097084423848912,999.6122370813841,931.8945847184831,1029.5592574426737,925.9227270824605,1067.2490677960309,1342.5809734153377,0.5521859860580002,0.548796663470332,0.6094989006368835,0.7223160762273932,0.7372659035480259,0.8137142358915037
ISIC_0028475.jpg,69.9892,73.6624,182.0432,9.6215,9.8798,7.6144,0.29345585377319133,0.030528034839412084,5.088803510018347,1.5798304380276604,65.26884530727463,350.5340776195194,371.5550429217343,468.8115138784361,407.15648805294643,510.82326420347425,693.9346395201613,0.4576786223075108,0.4054964841335669,0.6999104776527485,0.5339783844050808,0.5253901775140876,0.780018004877155
ISIC_0033958.jpg,149.4855,130.2004,196.2586,21.8063,19.3101,13.3212,0.34879082840236686,0.023083411017889643,4.6231609016224535,1.7097271697856873,91.09836672159389,1223.5639314061273,1206.5520168138723,1276.0870030633587,1264.420113212255,1387.3599418122205,1874.079498509256,0.7320007194909678,0.5522348058747938,0.5918156062226491,0.5730578754280442,0.4740682547476566,0.6690964275998879
ISIC_0029887.jpg,116.6976,115.6079,224.6504,12.0982,10.0052,6.4807,0.2773946582542249,0.038567674113009195,4.756663266039434,3.4970369118883635,104.57243399848636,615.6620343895391,602.3533545128215,407.01515889969124,609.0671256031807,411.1650857530318,291.77857522308597,0.6041714033266098,0.5637782531769829,0.8575121333756778,0.7181211204879071,0.7214357717566392,0.9050602632874659
ISIC_0029991.jpg,151.0913,127.6456,164.8451,15.1242,13.497,8.335,0.1296404934359439,0.051533675063731806,5.779938604504716,23.812603246461542,261.7334498360006,829.909578028661,657.8224584921219,453.93858838048106,549.2684138315574,371.3463046200269,270.0795013292787,0.8745574475348834,0.8463814117800792,0.9169474882163453,0.9027931071316445,0.8820455955785421,0.9396666469024577
ISIC_0030283.jpg,133.8588,121.5505,200.578,8.1769,12.2438,5.9506,0.41966419869775257,0.054218642569492194,4.2261953156976055,1.084443800202304,26.6716432565553,298.75689345054894,542.0291736562327,280.85529333600147,1103.8313222229704,532.5285815057865,291.23637059208676,0.7958697304893357,0.5095268881676155,0.8619066411621408,0.780561535259042,0.5463284558810972,0.8673819381115943
ISIC_0025920.jpg,84.9969,96.4534,201.7508,10.5777,10.5107,7.8222,0.2772632179757481,0.038651803970714334,4.474195051565107,2.9429322653530323,103.93390171448743,569.9538600595205,688.0878938334125,807.0811693515358,859.3161591708351,1024.6929436031758,1347.083154521405,0.4396699542622829,0.35506575440537397,0.5839309518824807,0.6621061915840172,0.6444915243359352,0.81322171167408
ISIC_0027694.jpg,98.0975,109.3286,215.2232,11.8657,12.0092,8.2648,0.262952916996539,0.02516607220992058,4.7298884966539125,6.091999692529793,225.8926683803525,471.5015612603447,533.4106777959873,437.63035443850424,627.2462563224066,516.535024626276,445.2711148272227,0.901056622715406,0.8885939847008256,0.9756609751829373,0.796658833556793,0.7736392658940592,0.9154862594292074
ISIC_0026445.jpg,153.2156,150.1964,207.3171,23.9418,19.9943,10.9038,0.30335596981174745,0.038913067329846764,4.469956974596917,4.163631297826654,114.7940070480189,2185.881972135435,2107.707314641233,1652.6822202977482,2070.6361985405847,1654.7411099369995,1389.4201653871658,0.5926664798364145,0.5557604249324448,0.7828336476441238,0.5178907732836001,0.513033061775663,0.7429597624812296
ISIC_0028161.jpg,128.8683,129.4324,214.6894,12.9862,11.0654,8.0821,0.25776703724840133,0.03151757318763761,4.366674149136929,4.803919554711785,185.462870752028,798.8953665046813,818.1510872611037,597.9984976157921,879.343611750203,657.7165038321493,532.2196446256047,0.6580307289862258,0.5903268934128164,0.8091747875046773,0.7745135938370105,0.7523413944062131,0.8848596136449307
ISIC_0033683.jpg,116.3101,108.0421,163.0202,13.0925,10.3505,9.9519,0.2961255364990725,0.02013981199016917,4.874529871255959,1.8290778264232215,117.88246934401371,961.6500191439785,934.7795666672544,994.4434902404346,950.6110735368284,1039.6464933587122,1322.2799471858798,0.5782774531109088,0.4621651393919462,0.5383028260171866,0.47885361198532544,0.4513643621099227,0.6362422601147024
ISIC_0028878.jpg,128.586,133.3977,179.5171,14.8313,12.5738,8.9347,0.12329269155104945,0.030973367988849965,5.875425480522159,19.621464648472006,430.79312208327246,599.696688400703,498.9912762711746,283.769029809014,436.1433208633933,253.77691806315943,182.0369941233563,1.0066473601614319,1.0165505058137456,1.0288291195382009,0.9102649733229577,0.9388155041027337,1.002358450575142
ISIC_0032176.jpg,143.7423,142.6775,192.3962,23.6948,17.2072,10.9961,0.22842035108897946,0.04874675885911841,4.505660489907768,8.995819849177456,166.8053582434791,2456.7329518258803,2128.4937129608243,1485.8569704517317,1900.9323489849758,1356.4588627005332,1007.7287196971981,0.5645994005969376,0.6427591750581904,0.8748673995031035,0.6866877077926312,0.7028706953180288,0.8554797179043506
ISIC_0032397.jpg,131.451,129.7702,207.1057,11.8634,9.8949,5.5127,0.14890336827238804,0.03168670396381383,5.462400745604444,16.345552978612414,365.2659531871748,515.8167183630934,439.068220658686,292.7681146499273,408.25909475587497,272.0386079164243,194.3807039551056,0.8568462526900692,0.8383495152827158,0.9369712942638273,0.9181770374095866,0.8912879915501313,0.959587485635733
ISIC_0033354.jpg,201.3011,189.1168,199.1432,19.075,17.1387,8.1902,0.5148127701073175,0.010364154291173738,3.7751321644290066,18.118990223913244,516.03688758031,519.577242035775,435.33178129313103,206.6652636969347,403.0179930299739,181.14595668154072,103.15962471579077,0.8881819767385813,0.8781212041137083,0.9455893881408322,0.8728686907096321,0.8452221573118112,0.9473617819376056
ISIC_0032667.jpg,106.369,98.9938,139.5655,15.3815,14.2673,13.8605,0.2425772438105505,0.0439535838214992,3.6889674381084143,7.3285610605946445,212.4100185073156,817.158912298327,816.3025212135659,897.9302656937506,876.0752239028728,981.0300209156266,1228.9745988203822,0.9746416324744837,0.9027581664970681,0.8148056742449542,0.8324237957207005,0.7600259450444204,0.7687814929180399
ISIC_0029979.jpg,79.0041,90.5299,193.2046,11.4384,11.7974,9.5088,0.32804974582966867,0.03695644419077516,4.389672881568891,2.3921516252085273,83.24722279269244,545.7749007427967,649.3133187627387,739.8515913691672,811.5621985649617,929.76701922963,1142.6727232847263,0.4413479977299036,0.31829832271473485,0.6518295721895941,0.5293896127752339,0.4758629993005415,0.7414946643170159
ISIC_0032098.jpg,110.3968,90.7279,146.2069,13.9617,11.4315,25.0206,0.2921445397308245,0.018109695628957204,3.412709438941436,6.843705242047568,464.1700615967169,665.9571704672682,492.30146322022176,585.4554465748577,425.29602281620214,395.0873896959398,771.1403503753187,1.0059644353430683,1.0157146106524433,1.1213472661311534,1.117837271298945,1.1030606650058603,1.106075439212892
ISIC_0028084.jpg,118.7439,126.8912,205.9202,15.4314,12.7084,5.6304,0.2616908112264514,0.04705448170872353,4.3532539177184635,5.691255252399323,132.7594720789108,777.394849529781,726.3940166665271,466.0065991544414,723.062623753739,429.6259841059408,345.7155940141585,0.641303119338758,0.6715408384464562,0.8381703814941333,0.7724753688820175,0.8048949063008163,0.914308605471323
ISIC_0032102.jpg,131.1099,136.1362,187.0014,19.5396,20.128,13.9509,0.3499884206097707,0.01762617955155398,4.200841205871973,2.3899850437448866,175.75060506428724,1336.1980578044136,1327.5091254350116,829.3219233334669,1404.8162303858594,877.1689442552137,619.8175729460535,0.5230640198549238,0.5426218857713072,0.8262147013161304,0.6632704551342528,0.6399748875184401,0.8352705703476914
ISIC_0030970.jpg,114.7148,124.0534,177.1681,14.8469,14.8284,11.9238,0.29823654205795413,0.023606626792992115,4.677921364754807,2.779271728027226,142.13386110080603,949.2950472890942,1053.5292886678963,1316.664505810109,1212.4731461215156,1516.421755570714,2008.20404679106,0.46826244832127367,0.4407186362840908,0.5562315466849916,0.5484122070772671,0.4906980546080989,0.6013507323060171
ISIC_0033339.jpg,160.0854,134.3098,170.4473,18.4146,18.8925,14.325,0.4428951165685831,0.03771124818213731,4.034622754539143,2.089935589628786,63.602330978742174,1722.0848547799753,1681.5935249381864,1947.111795974152,1664.074806642484,1909.87226682555,2278.528754811649,0.5351916388370435,0.43667433634808944,0.4861378766080115,0.5455036732033716,0.44509443377303404,0.49741554984250813
ISIC_0025055.jpg,100.1782,100.4509,196.834,13.1107,11.5326,7.135,0.38381999603253325,0.023044840065564193,4.394789670190227,1.6500078192956962,88.19713866765386,557.560385282144,586.0135732127811,615.8771156210742,643.4186238734659,671.8409132431543,756.4881390881807,0.6174569185201665,0.5554090675238481,0.8078042699754687,0.5266444563082494,0.48161029557040275,0.7495658411253538
ISIC_0031322.jpg,143.0565,133.0431,186.3327,17.3584,12.8409,7.9316,0.2785886720032323,0.056638679379536074,4.411885464256453,3.392036104370998,78.42172818150257,1627.302028261527,1316.4365313605565,796.9118998579361,1117.9692791011717,672.1563592264217,422.81903456704924,0.5476244702669029,0.5461968260221884,0.8326927133848945,0.6803171987127249,0.7188924745488636,0.8796773329670707
ISIC_0033378.jpg,134.0947,120.3988,166.8342,16.4217,12.9479,6.9666,0.30392290254380583,0.030521617600649205,4.384932076528621,4.102803402859292,149.26042182672623,535.7067441647164,424.30428124786215,201.70813415540323,375.5294196911982,168.56216285114348,112.8390022494568,0.9811406119725036,0.985329505335337,1.0215056009806693,0.8325278386015935,0.8438625930987638,0.9752804201415213
ISIC_0025772.jpg,96.37,83.4231,175.4864,8.5571,8.4278,7.5754,0.2550188138241122,0.0380025217722781,4.584229968728213,5.987703182858505,160.11958689705904,385.61718442940077,372.8064876428804,427.36586589182235,386.3520115890918,428.3661001923965,555.3679643173657,0.7151697837904079,0.6244332143358029,0.8180564014042065,0.7554624581888635,0.7168191959676412,0.8532404907447908
ISIC_0026958.jpg,129.7609,127.0587,163.2073,16.414,13.0329,10.0571,0.24998642279177297,0.0280372369553313,5.33853746357475,2.6611436779385054,111.6635310070387,972.9452041525398,916.9612225995099,458.31055591302476,996.9914127729878,487.5679256023577,342.28136469542255,0.8913232298085026,0.7652761009195884,0.908144998883088,0.7377304101644002,0.7278437871634003,0.8724237918260486
ISIC_0027964.jpg,142.0874,143.374,195.9022,20.5105,23.1536,30.2669,0.3211545613783365,0.0233068503805767,4.4537024495882065,2.650092608162609,140.5534094646487,1713.737424342636,1456.8648856505795,1180.770284578126,1560.1994918900007,1589.96462051713,2032.5585780461815,1.0803727261521592,0.8443483542483121,0.7111069978038002,0.9021907030988535,0.7018003440443514,0.705263581029506
ISIC_0027644.jpg,120.875,142.6939,171.6455,20.0408,11.511,8.2247,0.34811472715318875,0.05782060785767235,4.253271421482335,3.4510194323844634,65.7167725554801,1523.0334432250359,1087.3009573911875,774.5125565541775,816.8020894794064,581.6457885140123,418.06241672854384,0.5127875581248463,0.6865447398453187,0.8267786725718469,0.5303083288081017,0.7190496783165182,0.831933033978222
ISIC_0025842.jpg,131.5102,126.0875,162.0388,12.1681,10.0422,7.7966,0.12515198443286885,0.029621598936839896,5.47684006178203,30.56571312970733,524.6048819723297,317.58145034668496,252.29071277424168,142.91922390474357,225.88641617581132,124.18725410283263,108.5805406653771,0.9372589227977286,0.9117075643229179,1.0024725175226,0.9769996117989777,0.9628797663953005,1.0303086898110632
ISIC_0031889.jpg,124.5396,140.2398,185.2847,20.2245,15.9234,8.6879,0.293704213855729,0.03599672757022089,4.385466020920417,5.410327673789995,149.61827004833597,1090.3189545974087,957.3597924922678,617.1507344581361,857.843741281567,560.0866124365733,379.9069673544028,0.7529343422035658,0.818259441987706,0.9272029161461657,0.71301727048568,0.7730461178927529,0.894133107406255
ISIC_0032950.jpg,163.7312,153.4612,196.3203,21.3406,17.0705,8.7109,0.27536596183932516,0.04579520897512529,4.222007011386589,6.184658638874877,140.19887233061385,1836.248993717199,1483.7332568371885,820.0740647833617,1222.6801142388035,676.8069098676287,397.6061418048151,0.6079702167780208,0.6716058001309353,0.8824395919359475,0.6834200617148373,0.7266606379146785,0.8863236670470253
ISIC_0025987.jpg,138.3815,150.0248,224.9651,16.6294,13.2105,9.4145,0.31983640089391113,0.02675073345846165,4.196478733337835,4.685659003249506,184.54156753637443,1383.397813796021,1563.5957875414208,1597.1154914515355,1871.1199016572816,2016.6809043671644,2454.906994172018,0.7442679145412723,0.5828801515607503,0.7288817471252488,0.5460905539303648,0.48501324561872017,0.6842460674192333
ISIC_0028654.jpg,102.3102,92.4341,204.9726,7.4226,6.0791,5.2459,0.22791766983550382,0.01992321710256207,4.5913409541847825,4.562582439756564,300.27286103534715,158.1650272623813,114.30434326325744,100.06879047339207,126.40137056609694,79.90586577816835,96.44089190517577,0.9992538500140694,0.9293185138805566,0.9907790121481108,0.9601906095021567,0.9049745891606353,0.993163571382455
ISIC_0031107.jpg,128.7676,134.218,165.3231,10.6636,7.1878,4.411,0.32997006718824273,0.06821515892420538,4.576846536600387,1.8836334462320874,35.54671370626863,480.57963841443774,387.37891529114296,259.84532999562657,321.69175164137636,218.1203104677104,153.35367740629798,0.7524586422230009,0.7871391316359581,0.8787199877760069,0.7441286203660885,0.8069569969894362,0.8982975242483583
ISIC_0027186.jpg,119.1574,131.2854,212.1796,7.4188,6.5582,5.9278,0.4543244215720871,0.023018687110685193,3.331077174591686,4.2171587163679485,201.43400854620177,381.19333714143556,331.6654415712534,160.69431395469314,325.3792510942846,165.1558495557114,108.54321750434832,0.7270929853725648,0.7350759859704195,0.9210512308476034,0.8154944923519689,0.8450991865600906,0.9541812480235227
ISIC_0029628.jpg,102.8367,94.7274,195.4336,9.4877,9.3213,5.6083,0.3341435924703955,0.03923656618610747,4.4988922811325,2.236905439359278,70.71613288681041,306.9963487665769,343.3118244711305,311.64988883048125,420.7940944443359,376.04588923402645,365.7352909390351,0.7615452370049325,0.6242123506498043,0.8339764582608696,0.7356954253486048,0.6653571009365145,0.8574269298215582
ISIC_0031350.jpg,131.3354,128.6653,179.4407,18.6953,15.3622,8.3391,0.2036723128574104,0.05079710448135905,4.533260305039978,6.767711264057341,160.3740396448633,1611.189224780796,1368.1895706479868,874.1085778186875,1183.3001621383114,760.7244660943787,514.0838876500354,0.6559501126683034,0.6994948273644557,0.8876562961363675,0.7520221667563232,0.7825096384071866,0.9035907446873352
ISIC_0028560.jpg,163.2038,148.8983,184.8637,23.9108,14.7067,10.1963,0.3678961723372781,0.08206746892878279,4.362783049257414,2.080830343154,30.79192996220584,2641.1068556213127,2007.6242154246147,1399.9155645774188,1646.505671301937,1194.7302114793747,908.6236040509948,0.6766286368046841,0.7436886033760642,0.8827505061103065,0.5690821085565687,0.6416327645385291,0.7966941556864727
ISIC_0033527.jpg,138.8013,124.4896,166.5006,20.8005,15.7514,8.4938,0.3451502588057064,0.040887582119722515,4.250450101476318,2.0770615708004097,68.73398126382577,1381.7366387130605,1111.9687420454995,678.4064290891217,917.7469869476818,565.365030867605,365.9685443336989,0.5778617640453717,0.5951373703215598,0.8195557030514572,0.6508441048690857,0.6787345131461635,0.8566425367804275
ISIC_0026474.jpg,102.7748,104.5847,195.5019,11.3291,10.5118,7.4449,0.32954363014716814,0.02927289896128423,4.717267454171132,2.4806081492922942,95.12054140816713,540.0575064383509,569.009078505802,532.2527462641102,633.562548959799,588.5731586386341,588.259152496272,0.7013829840755653,0.6500869501487627,0.8511522591528677,0.5788910834476418,0.5558388119950786,0.791820701939447
ISIC_0032457.jpg,143.8302,129.781,230.0023,4.3559,3.4148,3.1578,0.28452571845064556,0.11261131858661304,4.303796175892376,4.341393215375749,45.73924409886707,65.81922901663218,39.63016671784762,18.83827130531257,34.73568551116572,14.750674845714181,13.6775513708242,0.9192438987209413,0.9388826600294231,0.9882256248293255,0.9616209023485911,0.9644155181108095,0.9985793085644875
ISIC_0032583.jpg,141.6163,129.3224,175.8678,15.6623,13.8993,8.1538,0.2545221988578632,0.05751441211958708,4.460529601328112,6.366453675604612,113.10738959207765,921.9706861858658,818.5831752518108,525.1571299789837,768.7727378080957,477.8983426216387,339.7732094844907,0.7173048114461142,0.6967095272637427,0.881490183880646,0.7890408356479687,0.7757141721851097,0.9139807853376417
ISIC_0029965.jpg,102.2716,102.9927,202.8772,10.5034,9.5622,6.0622,0.3516729044559,0.050021017234131986,4.55711674410373,1.7498706419341117,43.47024018879185,630.6782766773119,631.4034251293515,498.5186573932262,651.3900954103601,515.2419485056706,449.0646147643903,0.5608698001383942,0.5411539260375036,0.8211590229030227,0.6282508688314018,0.6367405072483865,0.8653840696201727
ISIC_0027996.jpg,123.9767,144.1335,211.0483,12.718,9.1183,5.1987,0.24431636898395212,0.025175687338182713,4.859646267476339,5.382152674237339,220.81615672854565,626.0749305425522,441.73073378690043,190.98176492373972,349.46835613183777,151.1155822369864,93.79083108236021,0.7835864136922768,0.8679580590987221,0.9677204768824289,0.80873787864283,0.8849901685980038,0.973072151917201
ISIC_0028849.jpg,165.4497,157.9779,200.8487,16.4599,10.7813,5.7225,0.2536819424560328,0.05416938303798969,4.060818724953927,5.713604084735658,131.5684065188624,1312.9107739639867,1058.6592000704109,736.6010981313077,874.382498846359,619.0825266592191,455.1379032274609,0.8133881260646211,0.8626977933653317,0.9367859683547245,0.8524027988514437,0.8817473488086901,0.9368387599987876
ISIC_0027130.jpg,112.5956,120.5245,179.7288,16.2403,15.2804,12.3138,0.21131148359454074,0.036554933567141026,4.605511636791457,13.064226630900801,261.0334999089566,1230.1713152756274,1187.2242934230549,1066.0359467122128,1193.8132066097983,1084.647231596256,1009.355636342751,1.276786598721313,1.2065936226980196,1.1121813270990881,0.9227109034023703,0.867657984268097,0.9235256100178406
ISIC_0031700.jpg,63.4484,69.5312,106.6726,24.3678,21.3214,22.2723,0.44916139919970866,0.011070159215710335,6.27372913506519,90.88011701878096,376.6313450291718,635.8158518540915,524.6458007960316,348.60063713427246,466.2877460415139,328.86945056548416,263.516846680605,0.8286843486198922,0.8852045841810648,0.9813809315942553,0.798013860931356,0.8650763355022555,0.9650024238115006
ISIC_0027936.jpg,119.153,108.8244,208.6876,10.2248,8.6369,8.3278,0.24855329519364674,0.0387518573551263,4.8263205304883865,4.052032002769262,123.31102598022866,608.8868083581327,562.9899999386198,394.99920062093696,559.0831467862639,401.22484469311865,325.36506885941674,0.6332424409039006,0.600483173801148,0.8585093587555583,0.7042959166884086,0.7042294266621212,0.9011532571108233
ISIC_0024500.jpg,98.8171,94.3015,185.8386,11.137,9.4353,7.0795,0.36950192488349387,0.03647178523910151,4.56074370489753,1.3994272782378316,47.9812835159818,731.0160746180685,761.6415199244232,900.62266475226,813.8020542537328,973.732538410491,1261.6694362572018,0.48710061350560274,0.36600621130091376,0.617429995429415,0.49996469441334584,0.45307498467164437,0.7023626080821864
ISIC_0030730.jpg,153.002,142.5674,193.8197,15.9894,9.5548,4.9571,0.2356018711332428,0.037808704046335774,5.078254432862299,3.820168688394968,119.1994205742503,485.23224113585957,298.19444736856684,175.35019311174176,214.35163868794723,116.62156529334216,79.93273986999401,0.859749570434995,0.9121666633593678,0.9697967126933984,0.8620596219092901,0.8837360125088043,0.9598066280963863
ISIC_0034208.jpg,119.7645,112.5795,168.8049,11.2112,9.3679,11.6582,0.39515478668054116,0.1281653746770026,4.1379335944491995,2.7403488387436417,23.877783500446895,448.7039368942548,360.52792862124534,227.38415622519904,320.7683514639433,207.94962790163245,181.60170804507402,0.8088532109791955,0.8175313473455927,0.9284048659424209,0.8681097955516304,0.865452320005131,0.9488966678025258
ISIC_0030765.jpg,132.9608,138.2248,188.8478,17.737,13.4012,11.5491,0.2814641498376717,0.027855056336068995,4.474581040454577,4.2598479450449815,174.6102413815622,1228.2882391475785,1297.0337657177706,1112.8335342798905,1503.2383863200387,1347.9721419692776,1269.8307264830455,0.6261932894194453,0.4351048693756017,0.6463914410559141,0.6236619931146911,0.5618569965338489,0.7328363697953997
ISIC_0024742.jpg,88.5247,88.1384,195.5325,7.469,7.6477,5.8982,0.31307674044853534,0.04286106786335745,4.589117562233507,3.885028267346228,93.50717037183878,324.7067955381295,342.1511546243285,351.88783731523097,382.6027539911463,392.7688970672206,439.1608724378785,0.7470854246813645,0.7203912337599293,0.8834248689667394,0.689217654523973,0.6580336509176253,0.8450812300102187
ISIC_0031104.jpg,134.314,133.3262,221.9859,10.5874,8.5688,6.2645,0.27298195023147154,0.03023020239537609,4.335848012855841,3.6569852359068404,160.60647736134158,564.4340667275878,504.2304569837544,296.33162502374523,466.1370016228322,275.91082164556497,177.8918872878812,0.6900249685530145,0.7135214374707461,0.9124727935887929,0.8134151356878918,0.8331214785528814,0.945396938657183
ISIC_0032708.jpg,105.7257,110.6111,140.4038,16.5814,13.1342,7.6305,0.32488256349413824,0.04334094553228706,4.697861112754145,1.573883737641122,47.64846861347192,1327.1928530560397,1235.5862755679298,918.6145074058279,1178.3179963980294,892.7563010365213,717.0352212493345,0.29433311060703465,0.3183766761932177,0.5871148890398176,0.4794265479221002,0.5476295293488399,0.7480549576667112
ISIC_0027471.jpg,131.6192,144.7155,190.4484,17.3125,8.8027,5.4704,0.2642876757795441,0.04441492673612552,4.411405409654941,4.249226863030663,119.00552528088451,896.4332083419899,576.7023277486038,377.0056996045798,392.1419168729251,266.3400335027598,195.72068844265067,0.729356148652343,0.8631152402113361,0.937078234803017,0.7525928362974569,0.8685049706832054,0.9470684781939452
ISIC_0029016.jpg,101.0456,105.5596,196.8094,12.6675,11.5681,8.053,0.24840292951868825,0.029777980428606503,4.473380455992236,4.036641649638283,180.04926739104775,851.716577516605,994.2109269795397,1228.1462253327643,1187.4691637309759,1496.2954745815007,2091.02442526328,0.45958242769363794,0.3013392348705651,0.5133277526598782,0.579490748467014,0.5024081218187224,0.6835525252589748
ISIC_0026633.jpg,155.582,138.9787,165.9018,15.6121,9.6586,5.5449,0.32846735537190086,0.08690499703732965,3.484608836815064,5.2116547286479795,75.67311037862271,1002.7742516984533,610.8605957663585,339.90058409047975,380.71480436972206,211.34322186830767,124.31475592442378,0.6343070910778941,0.752458470767287,0.891459302921845,0.8387174436809474,0.8853020680462753,0.9439597223712151
ISIC_0025286.jpg,132.0288,117.2445,161.1991,18.2674,14.1634,8.4227,0.27776420395421436,0.03646629808257852,4.724572373498037,2.614376143529124,93.49608154189309,1069.274140597965,891.8377136246581,595.4550900857255,763.9004555568964,513.5085047428798,356.77910514068117,0.7014923562643068,0.6990944587791645,0.8706595144604239,0.6697122928770675,0.6778049041747889,0.8482203514114031
ISIC_0026414.jpg,137.0701,140.0117,199.0866,19.6299,16.8086,9.5948,0.1497023366647228,0.04702905045605525,5.469614172853483,18.29382847608637,251.0923045938452,1307.709526845672,1139.0991810223745,781.8642535329825,1021.3170402510231,707.9605514191923,514.1124734428132,0.768078313995812,0.8107865708952056,0.9204097260132925,0.784632681918243,0.8046116705415424,0.9030390965880626
ISIC_0032307.jpg,143.9934,130.1647,180.7486,16.9554,15.0486,12.5316,0.21459652850579403,0.03881196273227982,4.8450940133312175,4.721462080300125,153.6101866345292,1221.268253776225,1014.4360006455823,908.405881414793,880.0346181397163,772.3942267297483,779.465820438337,0.7186165294805071,0.7786175894297014,0.8765542176658945,0.7517575948224305,0.7880049043402748,0.8513088812069496
