img_id,rmean1,bmean1,gmean1,rmean2,bmean2,gmean2,rmean3,bmean3,gmean3,rmean4,bmean4,gmean4,rmean5,bmean5,gmean5,rmean6,bmean6,gmean6,rmean7,bmean7,gmean7,rmean8,bmean8,gmean8,rstd1,bstd1,gstd1,rstd2,bstd2,gstd2,rstd3,bstd3,gstd3,rstd4,bstd4,gstd4,rstd5,bstd5,gstd5,rstd6,bstd6,gstd6,rstd7,bstd7,gstd7,rstd8,bstd8,gstd8,class
ISIC_0024630.jpg,29.93817184,104.1118396,44.47465122,68.87334578,153.3749718,86.70726406,115.3714286,113.6285714,121.1714286,105.7296635,167.8575886,120.8932917,141.761194,88.35820896,93.52238806,130.4,166.4,108.5,162.6219512,108.5853659,128.8902439,132.5649021,175.3981146,128.6874547,17.71427236,24.85570607,17.1657469,18.84527926,14.0277231,14.81955856,8.336102941,11.19460511,8.115191096,10.9338294,13.00396469,6.506435211,12.17912277,15.2312537,10.79159182,7.255342859,15.93863231,2.655183609,19.03055325,12.80239233,9.102406674,7.659587652,13.83981799,9.053314529,Melanoma
ISIC_0024640.jpg,35.0846066,59.81845948,30.15515409,67.86211964,140.4202974,67.12828492,0,0,0,119,195.5,142,0,0,0,135.3404255,156.3617021,116.893617,0,0,0,218.1325967,225.9502762,208.1436464,22.0953509,38.94392954,22.02274395,13.31558211,9.619033484,11.37567967,0,0,0,2,12.5,13,0,0,0,8.372387737,12.1347497,7.898920052,0,0,0,41.00079622,33.66495239,47.50610692,Melanoma
ISIC_0024688.jpg,0,0,0,0,0,0,0,0,0,0,0,0,53.17320914,112.1981492,49.94727716,83.38656085,163.9507937,89.45777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.94473352,22.67088804,13.62765278,9.668707465,7.759889536,9.084038291,0,0,0,0,0,0,Melanoma
ISIC_0024700.jpg,0,0,0,63.49452294,176.7941249,76.73883936,0,0,0,90.03855171,201.4071373,112.7701658,0,0,0,108.1052632,210.3684211,104.6842105,0,0,0,117.1350114,221.0091533,135.4897025,0,0,0,17.09492599,19.92812421,19.34012001,0,0,0,7.159545034,7.575752331,4.174855674,0,0,0,1.20938161,6.997823168,2.429048581,0,0,0,10.28996471,15.08116586,13.51845959,Melanoma
ISIC_0024701.jpg,0,0,0,58.37971579,141.6354809,70.96599069,0,0,0,94.81686047,189.7868885,114.6104651,0,0,0,124.3125,142.9375,100.0625,0,0,0,144.6650485,192.4271845,134.8543689,0,0,0,18.64659837,35.68729346,24.38059999,0,0,0,8.200086574,5.876169073,3.677646932,0,0,0,6.371015912,20.11830246,6.721874274,0,0,0,28.52182679,17.81163683,18.78411215,Melanoma
ISIC_0024729.jpg,0,0,0,0,0,0,0,0,0,0,0,0,70.08050344,96.5206206,53.06538431,104.7002295,160.3260154,93.25606227,146.4361702,128.893617,123.8085106,143.8294157,177.7387508,129.3324379,0,0,0,0,0,0,0,0,0,0,0,0,22.43949997,25.75524742,17.3528986,19.03644237,13.1271518,14.62924684,11.4488302,4.838823677,4.834003221,21.30076083,14.23088361,17.19685032,Melanoma
ISIC_0024732.jpg,41.77867288,64.75431898,33.33771828,62.18993453,142.3087561,77.02643208,117.6666667,114.2222222,106.5555556,94.35431235,161.9358974,107.2960373,132.023622,105.7086614,94.88188976,131.6043956,131.4395604,99.92307692,143.3839286,112.5446429,112.0446429,151.0524412,140.1265823,122.5461121,18.45591801,27.82772697,16.22262637,20.35363333,13.78175715,15.48815202,3.333333333,2.199887764,2.362254625,10.46028615,8.195987588,2.062204708,7.088267524,10.333121,7.011367792,7.092604291,9.858569978,4.355697971,13.1890414,6.20179754,5.790059821,18.84933502,13.17013027,12.76545081,Melanoma
ISIC_0024792.jpg,0,0,0,63.22247658,128.6673598,79.16440654,0,0,0,95.58409337,153.0176225,110.4090277,0,0,0,115.4807692,132.9038462,99.11538462,0,0,0,116.0901857,155.0838196,116.464191,0,0,0,18.30815961,14.4162334,15.7348091,0,0,0,7.802412943,4.075971065,4.551583615,0,0,0,4.307821083,7.694302626,3.036026288,0,0,0,8.8148256,5.829894444,6.497370735,Melanoma
ISIC_0024805.jpg,0,0,0,62.3525076,141.0894936,74.12453549,0,0,0,99.34963306,187.5414805,121.2133854,0,0,0,122,136,103,0,0,0,132.6049107,195.8519345,139.2901786,0,0,0,18.00823217,25.30706555,20.41607228,0,0,0,10.05972337,6.924635496,7.626994356,0,0,0,0,0,0,0,0,0,11.60021063,5.808804827,8.460642001,Melanoma
ISIC_0024806.jpg,28.04727511,106.8581747,41.08864084,64.16219477,161.5861938,86.3414092,0,0,0,102.2109036,180.7032096,118.6056809,0,0,0,0,0,0,0,0,0,130.3438532,184.9315596,128.3444037,7.835580422,15.12958614,8.836556073,15.17395769,10.80477919,12.53109196,0,0,0,12.91064322,5.326523787,7.961041723,0,0,0,0,0,0,0,0,0,4.500471312,4.471509643,4.231393253,Melanoma
ISIC_0024823.jpg,0,0,0,54.01207469,69.35211762,44.5248585,0,0,0,125,209,137,0,0,0,140.6566265,121.2891566,108.6746988,0,0,0,188.376,178.552,164,0,0,0,25.27022876,31.18198882,20.28398096,0,0,0,0,0,0,0,0,0,11.01680745,16.9602868,11.34200895,0,0,0,32.69315867,35.01484394,34.05971227,Melanoma
ISIC_0024864.jpg,19.07230896,106.6098224,29.6019215,58.25289074,160.3334972,81.2235507,0,0,0,94.38360176,185.2990483,119.0550617,111,125,92,116.5,157,105,0,0,0,117.8360827,192.1165226,133.295889,10.26102438,15.74971029,10.75239452,17.02066904,13.52807576,17.07703146,0,0,0,9.460410517,6.401101689,7.529010406,0,0,0,5.5,15,2,0,0,0,6.431612726,6.795504487,7.026930679,Melanoma
ISIC_0024898.jpg,53.43130018,136.2508702,61.82135423,86.75753978,182.2009816,106.9855537,0,0,0,120.4439252,204.4474299,137.4414219,140.1111111,156.5,112.3888889,139.9,182.5666667,124.0666667,0,0,0,143.8839695,205.2671756,145.3312977,13.75475978,15.30739105,13.72991497,15.35630374,10.79691603,12.75737599,0,0,0,7.425566996,5.141090788,4.849115907,4.629481479,7.566372975,9.190205468,5.758182584,13.76392224,4.767482448,0,0,0,16.50737433,8.877473359,10.63144611,Melanoma
ISIC_0024929.jpg,0,0,0,45.9540362,99.36903052,58.75959973,0,0,0,117,162.7530864,123.5555556,0,0,0,133.4666667,127.9333333,110.4888889,0,0,0,168.3913934,180.5901639,154.3688525,0,0,0,18.90311001,32.91291895,21.61243142,0,0,0,8.551947291,9.632161744,6.450189011,0,0,0,6.451873113,14.91069713,6.885160281,0,0,0,33.99102593,28.30730199,30.47774001,Melanoma
ISIC_0024930.jpg,0,0,0,69.60485017,138.4251149,79.98612856,0,0,0,0,0,0,0,0,0,147,168,124,0,0,0,0,0,0,0,0,0,16.8137311,27.90601295,21.34301913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melanoma
ISIC_0024940.jpg,42.91779909,121.9216627,37.19078071,83.07540921,181.9777376,81.15437808,0,0,0,119.6866359,217.7119816,131.124424,0,0,0,131.8855564,210.581689,119.3504341,0,0,0,149.5544662,225.3180828,147.332244,14.1492006,17.23666372,10.66108718,23.4912646,21.18755868,23.41275875,0,0,0,5.883935501,8.414519722,3.683717163,0,0,0,3.855766362,7.973926294,5.506285944,0,0,0,24.05048196,12.74533192,23.92603129,Melanoma
ISIC_0024952.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5390561,178.6738083,83.79903658,0,0,0,126,214.962963,137.7481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9862359,21.08511734,18.09716571,0,0,0,22.19008788,11.15706546,11.29189714,Melanoma
ISIC_0024961.jpg,32.53962461,97.97549531,40.73096976,73.48503566,129.2406059,72.97406059,0,0,0,100.1557733,146.024947,96.6340572,0,0,0,109.2068966,139.7471264,89.08045977,0,0,0,115.3813396,150.1396613,104.5596784,9.434602535,4.647526632,6.003612937,16.38049083,10.59905336,12.14632489,0,0,0,5.352069093,6.223525496,4.145018843,0,0,0,1.554658783,10.02206576,1.288484727,0,0,0,5.829587391,6.576577533,4.786169145,Melanoma
ISIC_0024962.jpg,0,0,0,45.86535352,87.17167113,47.07354745,0,0,0,116.5,169.8,138.8,0,0,0,133.9811321,139.3018868,117.0754717,0,0,0,175,187.0212766,165.0780142,0,0,0,22.19283488,31.12694057,21.20514078,0,0,0,8.546929273,19.56936381,11.94822162,0,0,0,6.772559969,12.58718262,8.334626694,0,0,0,32.65291359,28.86861116,31.16373391,Melanoma
ISIC_0024999.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.66849296,114.2083362,71.65092933,98.80286509,156.5351978,105.4931338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.96374984,22.18367137,19.21827074,20.97122743,11.38161081,14.54141796,Melanoma
ISIC_0025097.jpg,0,0,0,0,0,0,0,0,0,0,0,0,116.5298658,99.56311354,78.2798193,135.5560658,150.4887065,108.0861005,198.5333333,133.6,129.4666667,160.1850649,166.849026,125.9448052,0,0,0,0,0,0,0,0,0,0,0,0,20.39551593,29.59526455,18.37093812,13.58779267,7.837921168,5.997492273,11.27159655,3.460250473,7.428473748,10.3370867,7.289130786,3.928360786,Melanoma
ISIC_0025127.jpg,10.48546191,83.94626426,28.40853883,34.39324961,130.0052983,65.27138932,0,0,0,68.49433351,149.9705882,96.4243569,0,0,0,0,0,0,0,0,0,93.06470588,156.2,108.7647059,6.19076793,15.9395268,8.67268719,13.02549974,11.18997906,12.07937242,0,0,0,9.802296168,4.752721287,6.931252655,0,0,0,0,0,0,0,0,0,2.822481423,5.244156412,4.436869747,Melanoma
ISIC_0025132.jpg,25.21052632,112.8266254,40.99690402,69.43957115,145.445744,78.00649773,0,0,0,101.7147627,164.0497895,108.6604732,0,0,0,113.7540984,160.0163934,97.29508197,0,0,0,122.3277233,168.3449951,122.8227184,9.627695507,5.451812838,6.462082044,17.72612827,10.44621973,14.04306588,0,0,0,6.279599772,7.444242073,5.812311514,0,0,0,3.400365157,7.700312541,3.111819152,0,0,0,7.647618679,8.880294698,7.136006921,Melanoma
ISIC_0025145.jpg,46.36285021,87.94227652,36.31218128,74.12143942,157.1675845,76.27421193,122.3,131,130.7,124.2857143,190.1428571,129.7142857,0,0,0,130.6842105,200.4210526,119.1710526,130.6,134,139.6,136.45,188.3,134.5,13.39402923,25.66847302,16.05174878,17.03221577,11.25745683,15.14081081,3.606937759,5.118593557,2.758622845,2.547507786,24.02634608,4.199125273,0,0,0,2.535072543,3.555067391,4.886577098,3.261901286,4.147288271,5.16139516,5.567539852,25.2746909,8.120960534,Melanoma
ISIC_0025153.jpg,48.8032833,63.12940162,32.08633646,81.60909713,132.4066347,84.88833789,0,0,0,115.5714286,149.8571429,111.4285714,134.9583333,104.4967949,93.63141026,134.0243902,130.5365854,102.2926829,153.7346939,118.1836735,113.9183673,163.78,144.956,130.62,13.79258557,27.01169434,15.07520253,12.42287008,6.242930647,9.231852504,0,0,0,6.358881517,3.61591343,3.36043405,8.117419212,8.993230502,8.29786275,8.835868709,5.963701425,4.779243243,8.606536458,3.292994849,3.294006522,21.59582367,14.89839132,15.72041984,Melanoma
ISIC_0025195.jpg,27.21751348,90.97660282,39.51525404,64.01483972,131.676304,79.35871194,93,113,103,85.37414801,148.3662029,101.6809841,0,0,0,97.6,137.4,92,102.5,112.5,99,103.352663,145.515555,110.2952962,10.63890845,16.00586695,12.75559972,11.27082058,8.846364945,9.786330896,0,0,0,6.440639113,7.996134572,4.897261001,0,0,0,0.8,3.929376541,1.549193338,3.5,1.5,1,5.453164459,7.768930345,6.060835832,Melanoma
ISIC_0025219.jpg,40.88555787,97.52224539,51.24417796,54.68814164,142.0360623,80.81177136,97,120.75,104,87.36250576,155.5535084,108.6218333,107,118,89,111.875,136.5,98.875,0,0,0,115.0042857,148.2514286,117.0421429,20.82802424,21.67350893,17.69586223,17.50361926,10.90821983,13.8699347,3.674234614,0.433012702,1.224744871,10.7428317,11.85296585,4.062530876,0,0,0,2.712816802,3.570714214,2.420614591,0,0,0,9.834123328,11.06666478,5.985727881,Melanoma
ISIC_0025235.jpg,0.5,5.5,0.5,37.35757075,167.6215141,89.50583557,0,0,0,80.44028711,187.2357972,125.0182498,0,0,0,0,0,0,0,0,0,108,187.3636364,135,0.5,3.5,0.5,14.63021823,10.86534518,14.45816169,0,0,0,10.23368266,3.654541052,6.150888796,0,0,0,0,0,0,0,0,0,1.206045378,3.082877265,3.190896141,Melanoma
ISIC_0025248.jpg,30.27852029,107.1190931,38.65656325,63.08738238,163.9169876,83.07147641,0,0,0,97.58128999,189.2566963,115.7383204,0,0,0,115.75,173,106,0,0,0,127.7411228,198.1406467,132.6246776,9.564826759,16.11916818,8.231883914,18.22351567,14.2478259,16.13814651,0,0,0,8.667218603,5.260803325,5.675152903,0,0,0,1.479019946,7.90569415,1.224744871,0,0,0,12.5936694,7.180961868,10.15759464,Melanoma
ISIC_0025268.jpg,39.93573844,100.5569335,48.27733935,67.80216167,138.8894094,80.17996137,0,0,0,91.61539747,156.8064319,102.4773493,109,65.14285714,79.28571429,105.9333333,135.9333333,87.86666667,119.6,103,100.4,114.4015315,160.5075928,117.306654,12.4708154,21.39579437,11.43057938,11.728377,9.578567651,9.54359997,0,0,0,6.620788907,7.167237777,5.765804623,2.976095237,29.7822026,17.10233305,3.855155279,6.727720433,6.839753082,9.931767214,6.260990337,4.92341345,8.562679298,8.597113737,6.80338098,Melanoma
ISIC_0025313.jpg,0,0,0,0,0,0,0,0,0,44.42590577,70.95856004,42.3814867,0,0,0,0,0,0,0,0,0,145.2820513,138.8333333,110.2820513,0,0,0,0,0,0,0,0,0,22.47820061,35.7588638,23.5241661,0,0,0,0,0,0,0,0,0,19.2559664,15.53029848,12.97917211,Melanoma
ISIC_0025316.jpg,37.12225168,127.8871043,49.17433339,60.82548439,173.2365447,85.19416039,0,0,0,78.85627837,189.9319213,108.2738275,0,0,0,0,0,0,0,0,0,0,0,0,7.658956966,19.97185086,11.25642111,9.085696044,9.686433052,11.45696085,0,0,0,4.019496067,4.058188051,2.312708172,0,0,0,0,0,0,0,0,0,0,0,0,Melanoma
ISIC_0025324.jpg,37.19040207,99.2588916,38.8067491,69.00684548,139.486838,79.22521625,115,124,104,103.070615,151.7744875,106.191344,129.4380165,118.0330579,90.01652893,130.045283,134.7283019,96.1245283,140.75,122.5,107.35,147.0760499,147.6753689,119.1895573,20.09618171,17.58299475,15.57896763,19.91742123,8.409439924,12.72409785,0,0,0,12.20000476,5.777711132,3.473271553,6.697591231,5.987499215,7.25792069,7.057568292,5.368826067,5.033806679,9.908960591,3.201562119,2.475378759,15.78695796,9.574201259,11.3382292,Melanoma
ISIC_0025439.jpg,0,0,0,0,0,0,51.43917808,95.45631589,61.27127945,79.54715295,164.5492387,95.68996752,0,0,0,0,0,0,134.3333333,136.8333333,123.3333333,154.4166667,182.8125,153.6666667,0,0,0,0,0,0,14.06233391,26.44239712,16.65374956,12.10634378,12.11344389,11.63737414,0,0,0,0,0,0,2.357022604,4.633812925,4.818944098,27.34869995,24.23466547,25.475751,Melanoma
ISIC_0025450.jpg,50.74082297,125.7541445,45.36900533,96.73381295,158.54767,88.79078359,0,0,0,122.5431655,174.6330935,120.0215827,136,139.3333333,102.3333333,134.2655257,170.5667482,110.8665037,0,0,0,148.1381705,178.5962507,127.5828849,18.20108871,13.41593696,14.13631026,18.52132786,8.818689126,14.81793203,0,0,0,4.44914591,3.821830299,2.916012913,5.715476066,0.471404521,7.717224602,4.96820303,6.259199152,4.304347918,0,0,0,13.19031389,6.048592202,9.220972153,Melanoma
ISIC_0025472.jpg,0,0,0,65.85341479,126.5080238,73.07994803,0,0,0,118.9043478,184.5652174,130.7043478,0,0,0,140.0561798,162.8707865,116.6657303,0,0,0,189.0437956,205.6262774,167.7576642,0,0,0,20.83196416,29.26614395,23.17117436,0,0,0,5.75586493,4.389969664,2.630833603,0,0,0,11.66369528,13.56590821,9.181567684,0,0,0,40.86757475,27.24407997,39.83901496,Melanoma
ISIC_0025489.jpg,35.93012069,106.5464596,42.32694742,59.42736318,142.5432836,75.9960199,0,0,0,89.77836762,160.811148,103.0269409,0,0,0,106,141.3333333,86.66666667,0,0,0,105.8602151,165.3935484,109.4387097,6.696223379,13.40273386,8.051827046,12.83627697,9.549869293,12.72627252,0,0,0,7.094039611,3.786755524,4.168251906,0,0,0,0,1.247219129,3.399346342,0,0,0,3.643793952,3.457570981,3.530665424,Melanoma
ISIC_0025520.jpg,54.85577984,109.0849264,59.20590209,80.01321901,156.5646915,90.28750064,0,0,0,0,0,0,0,0,0,136.5217391,161.9565217,119.1304348,0,0,0,146.4285714,180.5714286,133.7142857,14.12125278,21.62293779,13.94374891,9.909135429,8.679931234,7.742261137,0,0,0,0,0,0,0,0,0,5.859734118,9.552956569,5.359301932,0,0,0,8.398250547,16.05221073,5.118992248,Melanoma
ISIC_0025524.jpg,83.91438827,50.17895602,54.32545196,106.3543568,127.8522822,95.32448133,124.4,117.8,110.2,125,124.5,111.5,135.8412549,81.7335249,93.47623534,129.4583333,133.125,106.9166667,157.3686354,106.5743381,117.0977597,171.1531915,134.4680851,134.212766,26.26289846,19.89358338,20.74245184,8.594782246,4.595479126,5.066211217,1.624807681,2.785677655,0.4,1,0.5,0.5,7.102153049,14.75581316,8.110724118,2.692259997,5.960372611,1.846543317,13.28945166,9.683908237,6.814431125,29.85143962,10.92615652,17.89512732,Melanoma
ISIC_0025573.jpg,0,0,0,76.60482837,178.1433524,84.00545313,0,0,0,109.7573496,194.5386137,117.1646139,0,0,0,129.4493783,171.8978686,107.5914742,0,0,0,133.6464221,188.1384546,118.5542694,0,0,0,20.51057122,16.48186637,18.44757931,0,0,0,7.854127728,3.907477156,4.028840468,0,0,0,4.586509541,21.52459981,3.837979569,0,0,0,7.166984176,9.930905944,4.193590461,Melanoma
ISIC_0025603.jpg,0,0,0,0,0,0,0,0,0,0,0,0,49.42261858,107.9086891,54.44258543,78.38315946,144.6839249,88.58828849,135.5757576,120.6363636,114.969697,115.9766648,166.1906659,118.3466135,0,0,0,0,0,0,0,0,0,0,0,0,12.09455512,19.87190324,13.27398064,16.38005033,9.755538609,12.97688826,6.888859267,4.198254918,4.188619853,9.829770309,5.412913808,4.972295415,Melanoma
ISIC_0025611.jpg,0,0,0,61.10820116,130.030534,70.37239231,0,0,0,101.3887873,183.5432054,121.8114564,0,0,0,122,183,111,0,0,0,126.0485175,187.1212938,124.7196765,0,0,0,19.45922704,38.33822199,27.00184537,0,0,0,9.582762864,5.815421446,6.124996219,0,0,0,0,0,0,0,0,0,3.466095578,3.520269294,4.00297947,Melanoma
ISIC_0025616.jpg,63.25200855,128.65817,71.62649558,84.18594093,143.1233872,89.288445,94.35897436,135.6239316,98.72649573,94.65234102,148.8397391,99.67085954,102.440678,133.9491525,93.76271186,100.7828947,146.3135965,94.90131579,106.0791789,135.6774194,101.8005865,110.3962278,151.4501165,108.5081076,12.41673555,7.365684238,9.849372517,7.416151783,3.354243827,4.909935985,3.380339179,1.647201697,1.985519939,3.212180513,3.136974723,2.356277555,3.585617156,2.553984782,2.338614562,2.63724445,2.885290775,1.451375037,4.622037664,1.543614345,2.416002298,7.103440315,5.226114733,5.153395812,Melanoma
ISIC_0025663.jpg,0,0,0,81.22059436,147.9840363,89.69429393,0,0,0,111.3171748,168.7645307,121.1916389,0,0,0,120.5065789,149.4605263,113.3947368,0,0,0,129.7538633,166.8666915,130.9126792,0,0,0,17.59672811,13.3685898,16.45690956,0,0,0,4.775403016,4.58633601,3.883281819,0,0,0,2.536566034,11.66014443,1.825109567,0,0,0,7.762445426,8.044011212,5.454164838,Melanoma
ISIC_0025708.jpg,0,0,0,0,0,0,0,0,0,34.49577186,86.32229819,42.14128284,0,0,0,0,0,0,0,0,0,159.1,188.7,140.0333333,0,0,0,0,0,0,0,0,0,16.92104254,28.04371392,19.8351714,0,0,0,0,0,0,0,0,0,24.71349159,20.5785487,19.71713862,Melanoma
ISIC_0025724.jpg,0,0,0,47.39602512,141.5583756,76.53798503,0,0,0,81.82673406,175.0766639,114.2681831,0,0,0,0,0,0,0,0,0,99.18867925,179.5283019,121.245283,0,0,0,13.0683354,19.30229314,17.53617953,0,0,0,6.754034956,4.190026764,5.252321538,0,0,0,0,0,0,0,0,0,1.780996157,2.415389133,1.789968487,Melanoma
ISIC_0025732.jpg,41.70681192,103.5331984,46.9223648,64.85021223,172.7387897,83.23574227,107.4,128.8,105.4,83.41868198,191.9936518,108.6874244,111.5784314,132.3431373,101.2058824,111.8092784,197.0979381,97.1185567,114.9016393,134.4590164,108.5628415,119.9477435,195.8052257,115.6627078,16.90431304,25.46767216,14.31202323,16.38064377,15.63844318,13.42288348,0.8,3.487119155,0.8,13.09604468,7.277012943,4.74579929,2.61757362,3.234298718,2.470763299,2.750766809,8.958420325,4.105737246,3.537642625,2.619225497,2.794439563,13.78601742,11.58875986,10.17169755,Melanoma
ISIC_0025748.jpg,39.51063134,112.7546614,40.82172064,74.68170382,148.1080123,75.04830079,0,0,0,93.50241255,164.5162847,98.60524729,0,0,0,100.9198743,161.3032207,91.72741555,0,0,0,111.4411314,169.3256924,107.8881556,12.30460505,10.86868111,8.928528735,13.25961786,9.482220094,11.72410611,0,0,0,3.558869918,3.337116298,3.178271217,0,0,0,1.888865788,2.749413534,2.095971747,0,0,0,8.137705841,5.588390283,6.749703585,Melanoma
