img_id,rmean1,bmean1,gmean1,rmean2,bmean2,gmean2,rmean3,bmean3,gmean3,rmean4,bmean4,gmean4,rmean5,bmean5,gmean5,rmean6,bmean6,gmean6,rmean7,bmean7,gmean7,rmean8,bmean8,gmean8,rstd1,bstd1,gstd1,rstd2,bstd2,gstd2,rstd3,bstd3,gstd3,rstd4,bstd4,gstd4,rstd5,bstd5,gstd5,rstd6,bstd6,gstd6,rstd7,bstd7,gstd7,rstd8,bstd8,gstd8,rskew1,bskew1,gskew1,rskew2,bskew2,gskew2,rskew3,bskew3,gskew3,rskew4,bskew4,gskew4,rskew5,bskew5,gskew5,rskew6,bskew6,gskew6,rskew7,bskew7,gskew7,rskew8,bskew8,gskew8,class
ISIC_0024546.jpg,65.72013305,164.6047307,73.76512982,91.66991117,183.0312821,99.03896332,0,0,0,108.1720675,190.1132833,115.3780129,120.1650485,168.7281553,100.3592233,118.5884956,185.469764,106.879056,142,170,115.6,122.0078795,190.2943221,119.092584,14.80718816,7.75362703,11.38383499,10.59343367,4.740062636,7.667592024,0,0,0,3.364881592,2.925749651,2.557477189,5.324603249,4.431121567,5.436043623,4.599312227,5.183204121,4.037815824,11.52388823,2.828427125,4.317406629,7.345310611,3.654683526,4.115806591,0.273346948,-1.295207461,-0.524692069,-0.231190228,-0.071071013,-0.56366809,0,0,0,-0.645461263,-0.158850749,0.630588579,1.48169015,-1.637972274,-0.437810016,1.325474338,-0.143974833,-1.686101127,0.094094747,-0.795495129,1.302641798,2.123053674,-0.081530145,1.664486136,Melanoma
ISIC_0024552.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.17625766,127.2665041,68.80190096,87.24521953,160.9126984,98.16170055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.15354286,20.58868585,15.25381146,13.135443,7.276413826,8.334677239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.393613595,-1.517464877,-1.18323666,0.661381382,0.347434487,0.214713663,Melanoma
ISIC_0024630.jpg,29.93817184,104.1118396,44.47465122,68.87334578,153.3749718,86.70726406,115.3714286,113.6285714,121.1714286,105.7296635,167.8575886,120.8932917,141.761194,88.35820896,93.52238806,130.4,166.4,108.5,162.6219512,108.5853659,128.8902439,132.5649021,175.3981146,128.6874547,17.71427236,24.85570607,17.1657469,18.84527926,14.0277231,14.81955856,8.336102941,11.19460511,8.115191096,10.9338294,13.00396469,6.506435211,12.17912277,15.2312537,10.79159182,7.255342859,15.93863231,2.655183609,19.03055325,12.80239233,9.102406674,7.659587652,13.83981799,9.053314529,1.398696485,-1.465518477,-0.310683829,-0.03282303,0.179987146,-0.195484331,-0.804590037,-0.856996123,0.969159846,-0.908317612,0.194904083,0.645633612,0.697719644,-0.709050131,-0.424098653,2.536041147,-1.093296411,-1.330196104,-0.244742312,-0.79353669,-0.236794921,2.069910316,-0.217702513,0.537545915,Melanoma
ISIC_0024640.jpg,35.0846066,59.81845948,30.15515409,67.86211964,140.4202974,67.12828492,0,0,0,119,195.5,142,0,0,0,135.3404255,156.3617021,116.893617,0,0,0,218.1325967,225.9502762,208.1436464,22.0953509,38.94392954,22.02274395,13.31558211,9.619033484,11.37567967,0,0,0,2,12.5,13,0,0,0,8.372387737,12.1347497,7.898920052,0,0,0,41.00079622,33.66495239,47.50610692,0.43586828,0.061660939,0.272495329,1.190316519,0.656931434,0.968511259,0,0,0,0,0,0,0,0,0,1.97697671,0.755641867,-1.140986562,0,0,0,-0.71741613,-0.884170536,-0.425889466,Melanoma
ISIC_0024688.jpg,0,0,0,0,0,0,0,0,0,0,0,0,53.17320914,112.1981492,49.94727716,83.38656085,163.9507937,89.45777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.94473352,22.67088804,13.62765278,9.668707465,7.759889536,9.084038291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060338415,-0.352210203,0.179884095,-0.141542917,0.1978195,-0.135015195,0,0,0,0,0,0,Melanoma
ISIC_0024700.jpg,0,0,0,63.49452294,176.7941249,76.73883936,0,0,0,90.03855171,201.4071373,112.7701658,0,0,0,108.1052632,210.3684211,104.6842105,0,0,0,117.1350114,221.0091533,135.4897025,0,0,0,17.09492599,19.92812421,19.34012001,0,0,0,7.159545034,7.575752331,4.174855674,0,0,0,1.20938161,6.997823168,2.429048581,0,0,0,10.28996471,15.08116586,13.51845959,0,0,0,-0.195373094,-0.781959771,-0.482839922,0,0,0,-0.333305064,0.062826412,1.231655031,0,0,0,0.868904663,-3.031261971,-1.458624158,0,0,0,1.840790369,0.00781262,0.775392396,Melanoma
ISIC_0024701.jpg,0,0,0,58.37971579,141.6354809,70.96599069,0,0,0,94.81686047,189.7868885,114.6104651,0,0,0,124.3125,142.9375,100.0625,0,0,0,144.6650485,192.4271845,134.8543689,0,0,0,18.64659837,35.68729346,24.38059999,0,0,0,8.200086574,5.876169073,3.677646932,0,0,0,6.371015912,20.11830246,6.721874274,0,0,0,28.52182679,17.81163683,18.78411215,0,0,0,-0.036253469,-0.772294472,-0.175641522,0,0,0,0.150342742,-0.300005398,0.533057556,0,0,0,1.490404792,-0.59593841,-0.961119356,0,0,0,1.331871185,-0.083021903,1.465929188,Melanoma
ISIC_0024729.jpg,0,0,0,0,0,0,0,0,0,0,0,0,70.08050344,96.5206206,53.06538431,104.7002295,160.3260154,93.25606227,146.4361702,128.893617,123.8085106,143.8294157,177.7387508,129.3324379,0,0,0,0,0,0,0,0,0,0,0,0,22.43949997,25.75524742,17.3528986,19.03644237,13.1271518,14.62924684,11.4488302,4.838823677,4.834003221,21.30076083,14.23088361,17.19685032,0,0,0,0,0,0,0,0,0,0,0,0,0.625264126,-0.226929204,0.714396457,-0.190649869,-0.007809928,-0.290968763,0.008569877,-0.589623902,0.538183423,1.427152708,-0.560741037,2.238283907,Melanoma
ISIC_0024732.jpg,41.77867288,64.75431898,33.33771828,62.18993453,142.3087561,77.02643208,117.6666667,114.2222222,106.5555556,94.35431235,161.9358974,107.2960373,132.023622,105.7086614,94.88188976,131.6043956,131.4395604,99.92307692,143.3839286,112.5446429,112.0446429,151.0524412,140.1265823,122.5461121,18.45591801,27.82772697,16.22262637,20.35363333,13.78175715,15.48815202,3.333333333,2.199887764,2.362254625,10.46028615,8.195987588,2.062204708,7.088267524,10.333121,7.011367792,7.092604291,9.858569978,4.355697971,13.1890414,6.20179754,5.790059821,18.84933502,13.17013027,12.76545081,1.626644432,0.173186003,1.07252843,0.294003578,0.240820859,-0.133443352,-0.41,0.46822632,2.155749282,0.515484142,-1.596557042,1.135104506,0.851736328,-1.207941332,-0.886256778,0.975617708,0.774317473,-1.739978729,0.842648267,-1.312911647,1.139267834,0.798770361,0.464602993,0.936066584,Melanoma
ISIC_0024792.jpg,0,0,0,63.22247658,128.6673598,79.16440654,0,0,0,95.58409337,153.0176225,110.4090277,0,0,0,115.4807692,132.9038462,99.11538462,0,0,0,116.0901857,155.0838196,116.464191,0,0,0,18.30815961,14.4162334,15.7348091,0,0,0,7.802412943,4.075971065,4.551583615,0,0,0,4.307821083,7.694302626,3.036026288,0,0,0,8.8148256,5.829894444,6.497370735,0,0,0,-0.125141994,-0.569402283,-0.490168178,0,0,0,-0.289686728,-0.119744439,0.432253372,0,0,0,0.707588996,0.456244095,-0.489278867,0,0,0,3.612160172,-1.455442388,3.077969492,Melanoma
ISIC_0024805.jpg,0,0,0,62.3525076,141.0894936,74.12453549,0,0,0,99.34963306,187.5414805,121.2133854,0,0,0,122,136,103,0,0,0,132.6049107,195.8519345,139.2901786,0,0,0,18.00823217,25.30706555,20.41607228,0,0,0,10.05972337,6.924635496,7.626994356,0,0,0,0,0,0,0,0,0,11.60021063,5.808804827,8.460642001,0,0,0,-0.273455817,-0.480503356,-0.276427966,0,0,0,-0.091977917,-0.175727421,0.183037049,0,0,0,0,0,0,0,0,0,0.663906245,-1.121506099,0.242411026,Melanoma
ISIC_0024806.jpg,28.04727511,106.8581747,41.08864084,64.16219477,161.5861938,86.3414092,0,0,0,102.2109036,180.7032096,118.6056809,0,0,0,0,0,0,0,0,0,130.3438532,184.9315596,128.3444037,7.835580422,15.12958614,8.836556073,15.17395769,10.80477919,12.53109196,0,0,0,12.91064322,5.326523787,7.961041723,0,0,0,0,0,0,0,0,0,4.500471312,4.471509643,4.231393253,0.176219504,-1.216020341,-0.426545958,-0.001986114,-0.764658655,-0.609322138,0,0,0,-0.20091815,-0.361912128,0.107587556,0,0,0,0,0,0,0,0,0,1.044424981,-0.331856032,0.918221115,Melanoma
ISIC_0024823.jpg,0,0,0,54.01207469,69.35211762,44.5248585,0,0,0,125,209,137,0,0,0,140.6566265,121.2891566,108.6746988,0,0,0,188.376,178.552,164,0,0,0,25.27022876,31.18198882,20.28398096,0,0,0,0,0,0,0,0,0,11.01680745,16.9602868,11.34200895,0,0,0,32.69315867,35.01484394,34.05971227,0,0,0,-0.185797587,0.197801309,-0.036650311,0,0,0,0,0,0,0,0,0,1.202124706,0.101608461,-0.513630461,0,0,0,0.595563037,0.834656645,1.262284552,Melanoma
ISIC_0024864.jpg,19.07230896,106.6098224,29.6019215,58.25289074,160.3334972,81.2235507,0,0,0,94.38360176,185.2990483,119.0550617,111,125,92,116.5,157,105,0,0,0,117.8360827,192.1165226,133.295889,10.26102438,15.74971029,10.75239452,17.02066904,13.52807576,17.07703146,0,0,0,9.460410517,6.401101689,7.529010406,0,0,0,5.5,15,2,0,0,0,6.431612726,6.795504487,7.026930679,0.763703754,-0.836663691,0.126479661,-0.210569094,-0.415763368,-0.460990301,0,0,0,-0.453434237,0.03726618,0.401306805,0,0,0,0,0,0,0,0,0,1.431072088,-0.000308609,0.461267283,Melanoma
ISIC_0024898.jpg,53.43130018,136.2508702,61.82135423,86.75753978,182.2009816,106.9855537,0,0,0,120.4439252,204.4474299,137.4414219,140.1111111,156.5,112.3888889,139.9,182.5666667,124.0666667,0,0,0,143.8839695,205.2671756,145.3312977,13.75475978,15.30739105,13.72991497,15.35630374,10.79691603,12.75737599,0,0,0,7.425566996,5.141090788,4.849115907,4.629481479,7.566372975,9.190205468,5.758182584,13.76392224,4.767482448,0,0,0,16.50737433,8.877473359,10.63144611,0.43301273,-0.169264133,0.229764673,0.125294066,0.163077791,-0.069108949,0,0,0,-0.405211298,-0.093772553,0.24377657,0.416239126,-1.554029885,-1.165338267,1.465770283,0.270191181,-0.960500295,0,0,0,2.757683436,-1.339366419,2.991494091,Melanoma
ISIC_0024929.jpg,0,0,0,45.9540362,99.36903052,58.75959973,0,0,0,117,162.7530864,123.5555556,0,0,0,133.4666667,127.9333333,110.4888889,0,0,0,168.3913934,180.5901639,154.3688525,0,0,0,18.90311001,32.91291895,21.61243142,0,0,0,8.551947291,9.632161744,6.450189011,0,0,0,6.451873113,14.91069713,6.885160281,0,0,0,33.99102593,28.30730199,30.47774001,0,0,0,0.034261691,-0.150514185,0.054916856,0,0,0,-1.871826904,1.342269808,2.448640984,0,0,0,1.026005882,0.336200987,-1.204135485,0,0,0,0.906274809,0.67340281,1.242499106,Melanoma
ISIC_0024930.jpg,0,0,0,69.60485017,138.4251149,79.98612856,0,0,0,0,0,0,0,0,0,147,168,124,0,0,0,0,0,0,0,0,0,16.8137311,27.90601295,21.34301913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076810812,-0.483097735,-0.105408172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melanoma
ISIC_0024940.jpg,42.91779909,121.9216627,37.19078071,83.07540921,181.9777376,81.15437808,0,0,0,119.6866359,217.7119816,131.124424,0,0,0,131.8855564,210.581689,119.3504341,0,0,0,149.5544662,225.3180828,147.332244,14.1492006,17.23666372,10.66108718,23.4912646,21.18755868,23.41275875,0,0,0,5.883935501,8.414519722,3.683717163,0,0,0,3.855766362,7.973926294,5.506285944,0,0,0,24.05048196,12.74533192,23.92603129,-0.112333176,-2.148397511,-0.29641122,-0.15760396,-0.208240784,-0.043718634,0,0,0,-0.961010703,0.09811249,1.549745087,0,0,0,1.677930105,-0.697008311,-0.815379632,0,0,0,1.901188498,0.101373021,2.169667285,Melanoma
ISIC_0024952.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5390561,178.6738083,83.79903658,0,0,0,126,214.962963,137.7481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9862359,21.08511734,18.09716571,0,0,0,22.19008788,11.15706546,11.29189714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518447203,-0.860068928,-0.014170688,0,0,0,0.690612792,0.323800871,2.305923865,Melanoma
ISIC_0024961.jpg,32.53962461,97.97549531,40.73096976,73.48503566,129.2406059,72.97406059,0,0,0,100.1557733,146.024947,96.6340572,0,0,0,109.2068966,139.7471264,89.08045977,0,0,0,115.3813396,150.1396613,104.5596784,9.434602535,4.647526632,6.003612937,16.38049083,10.59905336,12.14632489,0,0,0,5.352069093,6.223525496,4.145018843,0,0,0,1.554658783,10.02206576,1.288484727,0,0,0,5.829587391,6.576577533,4.786169145,1.00994123,-1.032276459,0.587491162,-0.458875311,-0.268155482,-0.573404511,0,0,0,-0.858676404,-0.828170578,0.533963792,0,0,0,1.360365923,-0.389935268,-1.826442714,0,0,0,1.108967298,-0.973867359,-0.167763917,Melanoma
ISIC_0024962.jpg,0,0,0,45.86535352,87.17167113,47.07354745,0,0,0,116.5,169.8,138.8,0,0,0,133.9811321,139.3018868,117.0754717,0,0,0,175,187.0212766,165.0780142,0,0,0,22.19283488,31.12694057,21.20514078,0,0,0,8.546929273,19.56936381,11.94822162,0,0,0,6.772559969,12.58718262,8.334626694,0,0,0,32.65291359,28.86861116,31.16373391,0,0,0,-0.063851794,0.056602777,-0.02158454,0,0,0,-0.543922909,1.060299351,1.044518162,0,0,0,2.634031459,-0.11699931,-1.352740136,0,0,0,0.739139477,0.641823462,0.987267444,Melanoma
ISIC_0024999.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.66849296,114.2083362,71.65092933,98.80286509,156.5351978,105.4931338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.96374984,22.18367137,19.21827074,20.97122743,11.38161081,14.54141796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743287873,-0.84679619,-0.188598554,3.352450534,4.543972794,6.476956895,Melanoma
ISIC_0025097.jpg,0,0,0,0,0,0,0,0,0,0,0,0,116.5298658,99.56311354,78.2798193,135.5560658,150.4887065,108.0861005,198.5333333,133.6,129.4666667,160.1850649,166.849026,125.9448052,0,0,0,0,0,0,0,0,0,0,0,0,20.39551593,29.59526455,18.37093812,13.58779267,7.837921168,5.997492273,11.27159655,3.460250473,7.428473748,10.3370867,7.289130786,3.928360786,0,0,0,0,0,0,0,0,0,0,0,0,-0.214073358,-0.646200509,-0.510948762,-0.018228195,0.489821742,-0.305501235,0.1080298,-0.704018451,1.104386879,2.334602815,-1.167842871,7.151399735,Melanoma
ISIC_0025127.jpg,10.48546191,83.94626426,28.40853883,34.39324961,130.0052983,65.27138932,0,0,0,68.49433351,149.9705882,96.4243569,0,0,0,0,0,0,0,0,0,93.06470588,156.2,108.7647059,6.19076793,15.9395268,8.67268719,13.02549974,11.18997906,12.07937242,0,0,0,9.802296168,4.752721287,6.931252655,0,0,0,0,0,0,0,0,0,2.822481423,5.244156412,4.436869747,0.741792558,-0.627821253,0.113403424,-0.020545488,-0.254019047,-0.379595765,0,0,0,-0.146543315,-0.428662487,-0.092466167,0,0,0,0,0,0,0,0,0,0.871184646,-0.540124025,0.358996302,Melanoma
ISIC_0025132.jpg,25.21052632,112.8266254,40.99690402,69.43957115,145.445744,78.00649773,0,0,0,101.7147627,164.0497895,108.6604732,0,0,0,113.7540984,160.0163934,97.29508197,0,0,0,122.3277233,168.3449951,122.8227184,9.627695507,5.451812838,6.462082044,17.72612827,10.44621973,14.04306588,0,0,0,6.279599772,7.444242073,5.812311514,0,0,0,3.400365157,7.700312541,3.111819152,0,0,0,7.647618679,8.880294698,7.136006921,0.207273818,-0.924071646,-0.085758122,-0.201578713,-0.356812972,-0.276075501,0,0,0,-1.077448675,-1.490019122,0.922744027,0,0,0,0.501276093,-1.154351403,-1.750962483,0,0,0,0.463251966,-0.462090363,-0.282703711,Melanoma
ISIC_0025145.jpg,46.36285021,87.94227652,36.31218128,74.12143942,157.1675845,76.27421193,122.3,131,130.7,124.2857143,190.1428571,129.7142857,0,0,0,130.6842105,200.4210526,119.1710526,130.6,134,139.6,136.45,188.3,134.5,13.39402923,25.66847302,16.05174878,17.03221577,11.25745683,15.14081081,3.606937759,5.118593557,2.758622845,2.547507786,24.02634608,4.199125273,0,0,0,2.535072543,3.555067391,4.886577098,3.261901286,4.147288271,5.16139516,5.567539852,25.2746909,8.120960534,0.531325512,0.22340484,0.546004048,0.359629246,0.963343609,-0.170810716,-0.461063803,-0.402663091,0.027437561,-0.942732055,-0.929195324,2.041241452,0,0,0,1.126738341,0.198853005,-1.122530147,1.360892729,-1.228036954,0.221324333,0.181146617,-0.8834788,1.289729679,Melanoma
ISIC_0025153.jpg,48.8032833,63.12940162,32.08633646,81.60909713,132.4066347,84.88833789,0,0,0,115.5714286,149.8571429,111.4285714,134.9583333,104.4967949,93.63141026,134.0243902,130.5365854,102.2926829,153.7346939,118.1836735,113.9183673,163.78,144.956,130.62,13.79258557,27.01169434,15.07520253,12.42287008,6.242930647,9.231852504,0,0,0,6.358881517,3.61591343,3.36043405,8.117419212,8.993230502,8.29786275,8.835868709,5.963701425,4.779243243,8.606536458,3.292994849,3.294006522,21.59582367,14.89839132,15.72041984,1.681961955,0.601437305,1.164913842,0.269699927,0.248820143,0.039626151,0,0,0,-0.658121456,0.44190469,2.600629131,0.604025938,-0.393300093,-0.416137448,0.675476835,0.647443835,-0.303261841,0.002776802,-0.954486445,0.424951269,0.584903096,0.551976592,0.90778521,Melanoma
ISIC_0025195.jpg,27.21751348,90.97660282,39.51525404,64.01483972,131.676304,79.35871194,93,113,103,85.37414801,148.3662029,101.6809841,0,0,0,97.6,137.4,92,102.5,112.5,99,103.352663,145.515555,110.2952962,10.63890845,16.00586695,12.75559972,11.27082058,8.846364945,9.786330896,0,0,0,6.440639113,7.996134572,4.897261001,0,0,0,0.8,3.929376541,1.549193338,3.5,1.5,1,5.453164459,7.768930345,6.060835832,0.778645822,-0.55700694,0.194310852,-0.091097458,-0.021131114,-0.463055963,0,0,0,-0.447666517,-0.133243702,0.391976002,0,0,0,0.84375,-0.517425755,-1.290994449,0,0,0,1.460823116,0.981746628,0.916180088,Melanoma
ISIC_0025219.jpg,40.88555787,97.52224539,51.24417796,54.68814164,142.0360623,80.81177136,97,120.75,104,87.36250576,155.5535084,108.6218333,107,118,89,111.875,136.5,98.875,0,0,0,115.0042857,148.2514286,117.0421429,20.82802424,21.67350893,17.69586223,17.50361926,10.90821983,13.8699347,3.674234614,0.433012702,1.224744871,10.7428317,11.85296585,4.062530876,0,0,0,2.712816802,3.570714214,2.420614591,0,0,0,9.834123328,11.06666478,5.985727881,0.881703511,-1.21942215,0.732062609,0.285318044,-0.075285339,-0.287423957,0.756015353,-1.154700538,0.816496581,-0.060282966,-1.047139333,0.575011314,0,0,0,0.132069462,-0.329477667,-0.752701403,0,0,0,2.311084518,0.432509556,1.799774322,Melanoma
ISIC_0025235.jpg,0.5,5.5,0.5,37.35757075,167.6215141,89.50583557,0,0,0,80.44028711,187.2357972,125.0182498,0,0,0,0,0,0,0,0,0,108,187.3636364,135,0.5,3.5,0.5,14.63021823,10.86534518,14.45816169,0,0,0,10.23368266,3.654541052,6.150888796,0,0,0,0,0,0,0,0,0,1.206045378,3.082877265,3.190896141,0,0,0,0.332675533,-0.586078428,-0.155725641,0,0,0,0.010816606,-0.045629841,0.150627492,0,0,0,0,0,0,0,0,0,1.243734296,0.234009616,0.889808251,Melanoma
